# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_nuclear_power_b2
# Exported by: [OM] Rogue: The Lonely
setting:	replacespawns 0
item_ammo_pistol_ttt	1102.469971 -2312.949951 385.279999	0.000 90.000 0.000
item_ammo_pistol_ttt	1103.469971 -2331.949951 385.279999	0.000 90.000 0.000
item_ammo_pistol_ttt	1106.920044 -2353.000000 385.279999	0.000 90.000 0.000
item_ammo_pistol_ttt	1088.000000 -526.599976 1049.280029	0.000 270.000 0.000
item_ammo_pistol_ttt	1063.920044 -530.000000 1049.280029	0.000 270.000 0.000
item_ammo_pistol_ttt	-608.000000 -240.000000 1049.280029	0.000 0.000 0.000
item_ammo_pistol_ttt	-619.000000 -240.000000 1049.280029	0.000 0.000 0.000
item_ammo_pistol_ttt	-630.000000 -240.000000 1049.280029	0.000 0.000 0.000
item_ammo_pistol_ttt	-641.000000 -240.000000 1049.280029	0.000 0.000 0.000
item_ammo_pistol_ttt	-1639.660034 306.563995 1049.280029	0.000 0.000 0.000
item_ammo_pistol_ttt	-1622.599976 307.217987 1049.280029	0.000 0.000 0.000
item_ammo_pistol_ttt	-1601.069946 307.740997 1049.280029	0.000 0.000 0.000
item_ammo_pistol_ttt	-18.000000 552.000000 1155.280029	0.000 0.000 0.000
item_ammo_pistol_ttt	-27.000000 552.000000 1155.280029	0.000 0.000 0.000
item_ammo_pistol_ttt	-18.000000 531.000000 1155.280029	0.000 0.000 0.000
item_ammo_pistol_ttt	-27.000000 531.000000 1155.280029	0.000 0.000 0.000
item_ammo_pistol_ttt	-654.088989 -3455.570068 385.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	-644.000000 -3455.000000 385.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	638.088989 -3455.570068 385.279999	0.000 180.000 0.000
item_ammo_pistol_ttt	628.000000 -3455.000000 385.279999	0.000 180.000 0.000
item_ammo_pistol_ttt	144.873001 -1742.170044 0.280151	0.000 0.000 0.000
item_ammo_pistol_ttt	145.248001 -1765.890015 0.280151	0.000 0.000 0.000
item_ammo_pistol_ttt	132.828995 -1741.050049 0.280151	0.000 0.000 0.000
item_ammo_pistol_ttt	134.240997 -1765.199951 0.280151	0.000 0.000 0.000
item_ammo_pistol_ttt	-876.000000 172.000000 0.280140	0.000 0.000 0.000
item_ammo_pistol_ttt	-856.000000 172.000000 0.280140	0.000 0.000 0.000
item_ammo_pistol_ttt	-866.000000 172.000000 0.280140	0.000 0.000 0.000
item_ammo_pistol_ttt	-886.000000 172.000000 0.280140	0.000 0.000 0.000
item_ammo_pistol_ttt	-2753.840088 -187.367996 -303.720001	0.000 0.000 0.000
item_ammo_pistol_ttt	-2743.320068 -186.940994 -303.720001	0.000 0.000 0.000
item_ammo_pistol_ttt	2210.000000 -1154.000000 -118.720001	0.000 0.000 0.000
item_ammo_pistol_ttt	2198.000000 -1154.000000 -118.720001	0.000 0.000 0.000
item_ammo_pistol_ttt	-200.000000 -4089.000000 385.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	-187.000000 -4089.000000 385.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	-187.289001 -4066.540039 385.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	-199.000000 -4066.000000 385.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	180.000000 -4085.000000 385.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	193.000000 -4085.000000 385.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	192.710999 -4062.540039 385.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	181.000000 -4062.000000 385.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	-1282.000000 -130.000000 1048.280029	0.000 0.000 0.000
item_ammo_pistol_ttt	-1291.000000 -130.000000 1048.280029	0.000 0.000 0.000
weapon_zm_molotov	476.000000 -2940.000000 389.734985	0.000 0.000 0.000
weapon_zm_molotov	464.000000 -2938.000000 389.734985	0.000 0.000 0.000
weapon_zm_molotov	656.000000 -2470.000000 388.734985	0.000 0.000 0.000
weapon_zm_molotov	664.000000 -2470.000000 388.734985	0.000 0.000 0.000
weapon_zm_molotov	664.000000 -2478.000000 388.734985	0.000 0.000 0.000
weapon_zm_molotov	656.000000 -2478.000000 388.734985	0.000 0.000 0.000
weapon_zm_molotov	2405.229980 -1362.560059 -115.264999	0.000 270.000 0.000
weapon_zm_molotov	2397.229980 -1362.560059 -115.264999	0.000 270.000 0.000
weapon_zm_molotov	2397.229980 -1370.560059 -115.264999	0.000 270.000 0.000
weapon_zm_molotov	2405.229980 -1370.560059 -115.264999	0.000 270.000 0.000
weapon_zm_molotov	2206.000000 -242.000000 -299.265015	0.000 0.000 0.000
weapon_zm_molotov	-2454.000000 -614.000000 -299.265015	0.000 0.000 0.000
weapon_zm_molotov	-2446.000000 -614.000000 -299.265015	0.000 0.000 0.000
weapon_zm_molotov	470.000000 -550.000000 4.735110	0.000 0.000 0.000
weapon_zm_molotov	478.000000 -540.000000 4.735110	0.000 0.000 0.000
weapon_zm_molotov	-523.206970 -484.291992 4.735110	0.000 0.000 0.000
weapon_zm_molotov	608.000000 294.000000 1052.739990	0.000 90.000 0.000
weapon_zm_molotov	-40.000000 920.000000 1158.739990	0.000 0.000 0.000
weapon_zm_molotov	-40.000000 912.000000 1158.739990	0.000 0.000 0.000
weapon_zm_molotov	-32.000000 912.000000 1158.739990	0.000 0.000 0.000
weapon_zm_molotov	-32.000000 920.000000 1158.739990	0.000 0.000 0.000
weapon_ttt_confgrenade	-312.000000 -3284.000000 387.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	-302.000000 -3280.000000 387.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	294.000000 -3276.000000 387.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	286.000000 -3278.000000 387.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	622.000000 -2470.000000 387.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	622.000000 -2478.000000 387.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	630.000000 -2470.000000 387.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	630.000000 -2478.000000 387.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	2397.229980 -1336.560059 -116.513000	0.000 270.000 0.000
weapon_ttt_confgrenade	2405.229980 -1336.560059 -116.513000	0.000 270.000 0.000
weapon_ttt_confgrenade	2405.229980 -1328.560059 -116.513000	0.000 270.000 0.000
weapon_ttt_confgrenade	2397.229980 -1328.560059 -116.513000	0.000 270.000 0.000
weapon_ttt_confgrenade	2216.000000 -242.000000 -300.513000	0.000 0.000 0.000
weapon_ttt_confgrenade	-2480.000000 -614.000000 -300.513000	0.000 0.000 0.000
weapon_ttt_confgrenade	-2488.000000 -614.000000 -300.513000	0.000 0.000 0.000
weapon_ttt_confgrenade	-1006.000000 440.000000 3.487120	0.000 0.000 0.000
weapon_ttt_confgrenade	-1006.000000 448.000000 3.487120	0.000 0.000 0.000
weapon_ttt_confgrenade	488.000000 -550.000000 3.487120	0.000 0.000 0.000
weapon_ttt_confgrenade	478.000000 -560.000000 3.487120	0.000 0.000 0.000
weapon_ttt_confgrenade	36.444099 711.476013 3.487120	0.000 0.000 0.000
weapon_ttt_confgrenade	36.444099 719.476013 3.487120	0.000 0.000 0.000
weapon_ttt_confgrenade	-557.206970 -484.291992 3.487120	0.000 0.000 0.000
weapon_ttt_confgrenade	608.000000 260.000000 1051.489990	0.000 90.000 0.000
weapon_ttt_confgrenade	-66.000000 912.000000 1157.489990	0.000 0.000 0.000
weapon_ttt_confgrenade	-66.000000 920.000000 1157.489990	0.000 0.000 0.000
weapon_ttt_confgrenade	-74.000000 920.000000 1157.489990	0.000 0.000 0.000
weapon_ttt_confgrenade	-74.000000 912.000000 1157.489990	0.000 0.000 0.000
weapon_ttt_confgrenade	-93.410202 -401.925995 1043.489990	0.000 0.000 0.000
weapon_ttt_confgrenade	-93.410202 -393.925995 1043.489990	0.000 0.000 0.000
weapon_ttt_confgrenade	-101.410004 -393.925995 1043.489990	0.000 0.000 0.000
weapon_ttt_confgrenade	-101.410004 -401.925995 1043.489990	0.000 0.000 0.000
weapon_ttt_confgrenade	89.141403 406.084991 1043.489990	0.000 0.000 0.000
weapon_ttt_confgrenade	89.141403 398.084991 1043.489990	0.000 0.000 0.000
weapon_ttt_confgrenade	81.141403 406.084991 1043.489990	0.000 0.000 0.000
weapon_ttt_confgrenade	81.141403 398.084991 1043.489990	0.000 0.000 0.000
weapon_ttt_confgrenade	-1076.770020 234.746002 1051.489990	0.000 0.000 0.000
weapon_ttt_confgrenade	-1076.770020 226.746002 1051.489990	0.000 0.000 0.000
weapon_ttt_confgrenade	-1084.770020 234.746002 1051.489990	0.000 0.000 0.000
weapon_ttt_confgrenade	-1084.770020 226.746002 1051.489990	0.000 0.000 0.000
weapon_ttt_confgrenade	-1590.000000 6.000000 1096.000000	0.000 0.000 0.000
weapon_ttt_confgrenade	-1590.000000 -2.000000 1096.000000	0.000 0.000 0.000
weapon_ttt_confgrenade	-1598.000000 6.000000 1096.000000	0.000 0.000 0.000
weapon_ttt_confgrenade	-1598.000000 -2.000000 1096.000000	0.000 0.000 0.000
weapon_ttt_confgrenade	1148.000000 -232.000000 1083.920044	0.000 0.000 0.000
weapon_ttt_confgrenade	1148.000000 -240.000000 1083.920044	0.000 0.000 0.000
weapon_ttt_confgrenade	1140.000000 -232.000000 1083.920044	0.000 0.000 0.000
weapon_ttt_confgrenade	1140.000000 -240.000000 1083.920044	0.000 0.000 0.000
item_ammo_revolver_ttt	-263.791992 -3717.229980 385.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	-263.000000 -3735.000000 385.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	-255.000000 -3717.000000 385.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	-255.000000 -3736.000000 385.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	464.083008 -2997.100098 385.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	485.023987 -2994.250000 385.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	-491.026001 -3297.860107 385.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	-1059.000000 93.000000 1.275810	0.000 0.000 0.000
item_ammo_revolver_ttt	-1047.000000 93.000000 1.275810	0.000 0.000 0.000
item_ammo_revolver_ttt	-1036.000000 93.000000 1.275810	0.000 0.000 0.000
item_ammo_revolver_ttt	-1025.000000 93.000000 1.275810	0.000 0.000 0.000
item_ammo_revolver_ttt	-2360.000000 13.000000 -217.005005	0.000 0.000 0.000
item_ammo_revolver_ttt	-2341.000000 28.000000 -217.005005	0.000 0.000 0.000
item_ammo_revolver_ttt	-21.000000 -761.000000 -462.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	-29.000000 -761.000000 -462.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	-37.000000 -761.000000 -462.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	-45.000000 -761.000000 -462.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	-13.000000 -761.000000 -462.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	-5.000000 -761.000000 -462.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	76.000000 758.000000 -462.723999	0.000 180.000 0.000
item_ammo_revolver_ttt	84.000000 758.000000 -462.723999	0.000 180.000 0.000
item_ammo_revolver_ttt	92.000000 758.000000 -462.723999	0.000 180.000 0.000
item_ammo_revolver_ttt	100.000000 758.000000 -462.723999	0.000 180.000 0.000
item_ammo_revolver_ttt	68.000000 758.000000 -462.723999	0.000 180.000 0.000
item_ammo_revolver_ttt	60.000000 758.000000 -462.723999	0.000 180.000 0.000
item_ammo_revolver_ttt	2193.209961 -817.799988 -118.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	2206.320068 -815.494019 -118.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	2216.889893 -812.940002 -118.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	2205.260010 -833.306030 -118.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	746.195007 -2563.409912 385.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	745.252991 -2546.699951 385.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	759.067017 -2559.979980 385.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	769.905029 -2549.350098 385.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	783.598022 -2544.070068 385.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	756.302979 -2542.860107 385.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	793.801025 -2533.520020 385.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	772.179016 -2534.570068 385.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	-240.837997 610.000000 1155.280029	0.000 0.000 0.000
item_ammo_revolver_ttt	-240.000000 626.000000 1155.280029	0.000 0.000 0.000
item_ammo_revolver_ttt	-230.000000 626.000000 1155.280029	0.000 0.000 0.000
item_ammo_revolver_ttt	-230.837997 610.000000 1155.280029	0.000 0.000 0.000
item_ammo_revolver_ttt	-241.000000 595.000000 1155.280029	0.000 0.000 0.000
item_ammo_revolver_ttt	-231.000000 595.000000 1155.280029	0.000 0.000 0.000
item_ammo_revolver_ttt	-480.000000 -3264.000000 410.000000	0.000 0.000 0.000
item_ammo_revolver_ttt	-480.000000 -3267.000000 421.000000	0.000 0.000 0.000
item_ammo_revolver_ttt	464.000000 -3264.000000 410.000000	0.000 180.000 0.000
item_ammo_revolver_ttt	464.000000 -3267.000000 421.000000	0.000 180.000 0.000
item_ammo_revolver_ttt	455.000000 -3312.199951 385.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	727.133972 77.259003 0.275818	0.000 0.000 0.000
item_ammo_revolver_ttt	727.991028 57.341301 0.275818	0.000 0.000 0.000
item_ammo_revolver_ttt	207.858994 361.895996 1040.280029	0.000 250.500 0.000
item_ammo_revolver_ttt	211.197006 371.322998 1040.280029	0.000 250.500 0.000
item_ammo_revolver_ttt	226.000000 365.191986 1040.280029	0.000 250.500 0.000
item_ammo_revolver_ttt	222.662003 355.765991 1040.280029	0.000 250.500 0.000
item_ammo_revolver_ttt	-195.576996 -363.130005 1040.280029	0.000 62.500 0.000
item_ammo_revolver_ttt	-200.195007 -372.000000 1040.280029	0.000 62.500 0.000
item_ammo_revolver_ttt	-214.000000 -363.868988 1040.280029	0.000 62.500 0.000
item_ammo_revolver_ttt	-209.382996 -354.998993 1040.280029	0.000 62.500 0.000
weapon_zm_shotgun	-600.106995 -3005.840088 391.489014	0.000 0.000 0.000
weapon_zm_shotgun	-603.000000 -2819.000000 391.489014	0.000 0.000 0.000
weapon_zm_shotgun	180.042999 -1520.390015 3.488650	0.000 0.000 0.000
weapon_zm_shotgun	-709.000000 407.000000 3.488650	0.000 0.000 0.000
weapon_zm_shotgun	-1694.939941 608.421997 -430.510986	0.000 0.000 0.000
weapon_zm_shotgun	-1596.989990 758.713013 -430.510986	0.000 0.000 0.000
weapon_zm_shotgun	2112.000000 129.000000 -300.510986	0.000 270.000 0.000
weapon_zm_shotgun	2096.000000 129.000000 -300.510986	0.000 270.000 0.000
weapon_zm_shotgun	782.674011 -1726.079956 387.489014	0.000 0.000 0.000
weapon_zm_shotgun	783.000000 -1738.000000 387.489014	0.000 0.000 0.000
weapon_zm_shotgun	606.000000 -2180.000000 426.000000	0.000 0.000 0.000
weapon_zm_shotgun	894.000000 -519.000000 1102.000000	0.000 180.000 0.000
weapon_zm_shotgun	-205.000000 549.000000 1157.489990	0.000 90.000 0.000
weapon_zm_shotgun	-214.968994 550.544983 1157.489990	0.000 90.000 0.000
weapon_zm_shotgun	419.240997 -2903.159912 386.489014	0.000 0.000 0.000
weapon_zm_shotgun	712.706970 9.115480 2.488650	0.000 0.000 0.000
weapon_zm_shotgun	719.598999 -12.294200 2.488650	0.000 0.000 0.000
weapon_zm_shotgun	-2754.000000 168.000000 -253.798996	0.000 90.000 0.000
weapon_zm_shotgun	-2744.000000 168.000000 -253.798996	0.000 90.000 0.000
weapon_zm_shotgun	189.910004 -1986.310059 424.489014	0.000 45.000 0.000
weapon_zm_shotgun	-18.000000 -240.000000 1074.920044	0.000 107.000 0.000
weapon_zm_sledge	676.000000 386.000000 4.857780	0.000 0.000 0.000
weapon_zm_sledge	-2725.090088 -364.964996 -299.141998	0.000 0.000 0.000
weapon_zm_sledge	33.996899 -695.088989 -459.141998	0.000 0.000 0.000
weapon_zm_sledge	21.003099 692.088989 -459.141998	0.000 180.000 0.000
weapon_zm_sledge	369.404999 -1574.000000 426.000000	0.000 0.000 0.000
weapon_zm_sledge	-1017.000000 -232.000000 1052.859985	0.000 0.000 0.000
weapon_zm_sledge	-232.626999 505.434998 1158.859985	0.000 0.000 0.000
weapon_zm_sledge	-227.929001 524.125977 1158.859985	0.000 0.000 0.000
weapon_zm_sledge	-619.952026 -3313.320068 388.858002	0.000 0.000 0.000
weapon_zm_sledge	603.952026 -3313.320068 388.858002	0.000 180.000 0.000
weapon_zm_sledge	-138.164993 -1707.719971 3.857780	0.000 0.000 0.000
weapon_zm_sledge	-2117.330078 297.177002 -300.141998	0.000 0.000 0.000
weapon_zm_sledge	162.473007 199.330994 1043.859985	0.000 0.000 0.000
weapon_zm_sledge	-182.578003 -190.764008 1043.859985	0.000 0.000 0.000
weapon_zm_sledge	5.886670 -262.618011 1076.290039	0.000 0.000 0.000
weapon_zm_revolver	-264.000000 -3704.000000 386.997986	0.000 0.000 0.000
weapon_zm_revolver	472.579010 -2977.010010 386.997986	0.000 0.000 0.000
weapon_zm_revolver	-479.670013 -3308.659912 386.997986	0.000 0.000 0.000
weapon_zm_revolver	-994.356018 142.028000 2.997950	0.000 0.000 0.000
weapon_zm_revolver	-1021.869995 116.933998 2.997950	0.000 0.000 0.000
weapon_zm_revolver	-2324.000000 46.000000 -217.005005	0.000 0.000 0.000
weapon_zm_revolver	-91.978104 -717.237000 -461.002014	0.000 0.000 0.000
weapon_zm_revolver	-86.500504 -701.111023 -461.002014	0.000 0.000 0.000
weapon_zm_revolver	146.977997 714.237000 -461.002014	0.000 180.000 0.000
weapon_zm_revolver	141.500000 698.111023 -461.002014	0.000 180.000 0.000
weapon_zm_revolver	2182.350098 -801.880981 -117.001999	0.000 0.000 0.000
weapon_zm_revolver	2210.000000 -798.351013 -117.001999	0.000 0.000 0.000
weapon_zm_revolver	798.000000 -2322.000000 426.000000	0.000 0.000 0.000
weapon_zm_revolver	794.000000 -2279.000000 426.000000	0.000 0.000 0.000
weapon_zm_revolver	-217.000000 604.000000 1157.000000	0.000 0.000 0.000
weapon_zm_revolver	-218.000000 621.367981 1157.000000	0.000 0.000 0.000
weapon_zm_revolver	466.355988 -3323.000000 386.997986	0.000 0.000 0.000
weapon_zm_revolver	-2479.149902 438.200012 -302.002014	0.000 0.000 0.000
weapon_zm_revolver	-1303.000000 25.000000 144.000000	0.000 0.000 0.000
weapon_zm_revolver	706.361023 98.642601 1.997960	0.000 0.000 0.000
weapon_zm_revolver	122.000000 -2152.000000 433.191986	0.000 270.000 0.000
weapon_zm_revolver	197.584000 350.855011 1042.000000	0.000 250.500 0.000
weapon_zm_revolver	214.289993 346.000000 1042.000000	0.000 250.500 0.000
weapon_zm_revolver	-183.865997 -353.626007 1042.000000	0.000 62.500 0.000
weapon_zm_revolver	-199.733002 -346.493011 1042.000000	0.000 62.500 0.000
weapon_ttt_glock	396.000000 -2610.000000 433.447998	0.000 0.000 0.000
weapon_ttt_glock	-1647.849976 -177.348999 -301.067993	0.000 0.000 0.000
weapon_ttt_glock	-1697.000000 -177.000000 -301.067993	0.000 0.000 0.000
weapon_ttt_glock	1475.150024 -171.348999 -301.067993	0.000 0.000 0.000
weapon_ttt_glock	1426.000000 -171.000000 -301.067993	0.000 0.000 0.000
weapon_ttt_glock	2180.610107 -785.549011 -117.068001	0.000 0.000 0.000
weapon_ttt_glock	2207.179932 -784.000000 -117.068001	0.000 0.000 0.000
weapon_ttt_glock	641.000000 -1734.000000 386.932007	0.000 0.000 0.000
weapon_ttt_glock	614.000000 -1735.000000 386.932007	0.000 0.000 0.000
weapon_ttt_glock	130.645996 -1701.880005 1.931700	0.000 0.000 0.000
weapon_ttt_glock	131.123993 -1717.329956 1.931700	0.000 0.000 0.000
weapon_zm_pistol	64.000000 -3697.000000 386.722992	0.000 0.000 0.000
weapon_zm_pistol	64.000000 -3686.000000 386.722992	0.000 0.000 0.000
weapon_zm_pistol	-89.000000 -3687.000000 386.722992	0.000 0.000 0.000
weapon_zm_pistol	-89.000000 -3698.000000 386.722992	0.000 0.000 0.000
weapon_zm_pistol	1118.000000 -2191.000000 386.722992	0.000 0.000 0.000
weapon_zm_pistol	1102.839966 -2218.310059 386.722992	0.000 0.000 0.000
weapon_zm_pistol	1078.359985 -2196.909912 386.722992	0.000 0.000 0.000
weapon_zm_pistol	-616.000000 -208.000000 1052.859985	0.000 0.000 0.000
weapon_zm_pistol	-616.000000 -192.000000 1052.859985	0.000 0.000 0.000
weapon_zm_pistol	64.000000 -3707.000000 386.722992	0.000 0.000 0.000
weapon_zm_pistol	-88.000000 -3710.000000 386.722992	0.000 0.000 0.000
weapon_zm_pistol	-200.000000 -4122.000000 386.722992	0.000 0.000 0.000
weapon_zm_pistol	-200.000000 -4111.000000 386.722992	0.000 0.000 0.000
weapon_zm_pistol	180.000000 -4118.000000 386.722992	0.000 0.000 0.000
weapon_zm_pistol	180.000000 -4107.000000 386.722992	0.000 0.000 0.000
