# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_comancher_censored
# Exported by: [OM] Rogue: The Holstered
setting:	replacespawns 1
ttt_random_ammo	-1727.155884 1222.054077 360.393250	0.152 0.145 0.210
ttt_random_ammo	-1730.162598 1176.419312 360.357300	0.315 -0.092 0.291
ttt_random_ammo	-1762.015869 1181.125488 360.355438	0.056 0.000 -0.004
ttt_random_ammo	-1782.109131 1200.615723 360.435608	1.191 0.029 1.434
ttt_random_ammo	-1790.403320 1230.513062 360.331055	-0.046 -0.000 -0.029
ttt_random_ammo	-2213.814941 1128.229980 552.389648	-0.275 -0.001 0.278
ttt_random_ammo	-2290.612549 1130.225586 552.391602	-0.315 -0.002 0.327
ttt_random_ammo	-2298.111328 1130.387695 552.387695	-0.237 -0.001 0.231
ttt_random_ammo	-2605.921143 1124.166504 552.347595	-0.049 -0.000 -0.017
ttt_random_ammo	-2718.410400 1122.675171 552.349792	-0.050 -0.000 -0.014
ttt_random_ammo	-2800.901855 1121.582520 552.380188	-0.149 -0.001 0.121
ttt_random_ammo	-2883.394287 1120.488281 552.364563	-0.071 -0.000 0.018
ttt_random_ammo	-2965.882324 1119.399292 552.404175	-0.714 -0.007 0.815
ttt_random_ammo	-3033.380859 1118.500366 552.328552	-0.046 -0.000 -0.030
ttt_random_ammo	-2837.560059 1258.216431 552.346802	0.049 0.000 -0.017
ttt_random_ammo	-2775.326904 1263.700073 552.416443	-0.150 -0.086 -0.546
ttt_random_ammo	-2774.228027 1258.875977 552.430786	0.033 0.909 0.600
ttt_random_ammo	-2696.385742 1260.745605 552.393127	0.694 0.006 0.791
ttt_random_ammo	-2613.989014 1264.937500 552.351196	0.052 0.000 -0.011
ttt_random_ammo	-2539.088135 1268.754395 552.385376	0.271 0.001 0.273
ttt_random_ammo	-2471.497314 1269.386230 552.356812	0.222 -0.442 0.156
ttt_random_ammo	-2396.410400 1269.346313 552.447815	0.453 -0.119 0.366
ttt_random_ammo	-2428.154541 527.542419 552.337646	0.046 -0.000 0.025
ttt_random_ammo	-2499.529785 523.061584 552.486084	1.209 -0.081 1.465
ttt_random_ammo	-2589.895996 523.461731 552.485535	1.283 -0.143 1.554
ttt_random_ammo	-2682.868896 522.776550 552.479309	-0.843 -0.510 -1.072
ttt_random_ammo	-2714.538086 536.325623 552.419189	1.488 0.034 1.788
ttt_random_ammo	-2746.688965 534.941101 552.391357	0.527 0.004 0.588
ttt_random_ammo	-2837.105957 537.036438 552.311951	0.047 0.000 -0.037
ttt_random_ammo	-3420.881348 912.895264 511.051697	-1.069 94.562 85.273
ttt_random_ammo	-3432.342773 877.369385 511.178314	2.733 55.507 -86.019
ttt_random_ammo	-3402.184570 824.465393 511.557709	2.562 17.107 86.861
ttt_random_ammo	-3404.305176 786.116333 511.380463	-3.693 -1.487 91.593
ttt_random_ammo	-3418.656250 746.982727 511.117401	-4.513 16.773 85.972
ttt_random_ammo	-3439.161865 724.938538 511.142792	3.047 16.832 85.450
ttt_random_ammo	-3496.044922 712.966614 511.315247	3.716 17.076 89.680
ttt_random_ammo	-3537.460938 718.522644 511.639160	2.400 19.479 86.398
ttt_random_ammo	-3578.221680 729.860779 511.386536	-4.861 5.995 90.605
ttt_random_ammo	-3614.999512 723.144043 511.499451	-3.092 18.164 90.203
ttt_random_ammo	-3639.226318 753.538025 511.114899	-4.921 15.992 88.873
ttt_random_ammo	-3650.078857 839.137024 511.438477	1.629 19.541 93.092
ttt_random_ammo	-3635.177734 880.026489 511.722321	1.286 -22.488 87.376
ttt_random_ammo	-3627.494873 898.205994 510.761475	-3.905 11.293 85.176
ttt_random_ammo	-3610.657227 693.697449 511.483521	1.802 -61.323 -89.137
ttt_random_ammo	-3512.948242 931.640808 511.464020	0.279 16.763 93.424
ttt_random_ammo	-3552.874023 914.150452 512.231689	-2.300 17.532 92.251
ttt_random_ammo	-3548.929932 -344.336639 240.379440	0.169 0.001 0.145
ttt_random_ammo	-3555.198975 -385.090302 240.443054	1.085 -0.028 -1.313
ttt_random_ammo	-3573.133057 -406.000397 240.367310	0.083 0.000 0.034
ttt_random_ammo	-3625.807861 -416.566650 240.335266	0.047 -0.000 0.027
ttt_random_ammo	-3676.437988 -420.144043 240.365402	0.077 -0.000 -0.026
ttt_random_ammo	-3715.261719 -406.743774 240.330353	0.046 0.000 -0.030
ttt_random_ammo	-3696.921143 -352.732727 240.467239	0.615 0.021 0.747
ttt_random_ammo	-3594.055420 -216.606842 309.330322	0.046 0.000 -0.029
ttt_random_ammo	-3595.644043 -249.859375 309.335083	0.089 -0.000 -0.012
ttt_random_ammo	-3686.710693 -299.991669 309.410339	1.716 0.030 2.068
ttt_random_ammo	-3662.879883 -299.916992 309.337616	0.046 0.000 -0.025
ttt_random_ammo	-3636.567627 -300.242920 309.437592	1.058 -0.027 -1.264
ttt_random_ammo	-3602.765381 -299.956665 309.377747	0.147 -0.001 -0.118
ttt_random_ammo	-2557.326172 -149.340637 64.317451	0.047 -0.000 0.035
ttt_random_ammo	-2634.533447 -158.523209 64.417740	1.597 0.036 1.928
ttt_random_ammo	-2723.540527 -155.196838 64.349022	0.050 -0.000 0.014
ttt_random_ammo	-2751.620605 -35.306755 36.109928	-9.780 15.764 -94.040
ttt_random_ammo	-2726.609375 -23.011555 30.811785	62.871 -21.588 42.367
ttt_random_ammo	-2589.708984 -35.579178 40.344242	0.001 -0.129 -0.165
ttt_random_ammo	-2522.380615 -25.888746 28.088531	-52.798 -110.147 115.148
ttt_random_ammo	-2234.713135 -77.111496 32.351212	0.052 -0.000 0.011
ttt_random_ammo	-2225.771729 -141.986801 27.536312	41.692 25.330 -89.112
ttt_random_ammo	-2224.853760 -182.641663 32.374481	-0.111 -0.000 0.071
ttt_random_ammo	-2069.183594 -495.013824 0.330342	0.046 0.000 -0.029
ttt_random_ammo	-2069.261475 -463.932037 0.407700	-0.140 0.257 -0.352
ttt_random_ammo	-2067.711914 -452.915985 0.345972	-0.243 0.051 -0.391
ttt_random_ammo	-2046.431641 -435.979034 0.456454	0.003 -0.073 -0.054
ttt_random_ammo	-2014.499634 -433.684113 0.385925	-0.243 0.375 0.299
ttt_random_ammo	-1992.521362 -434.494598 0.326034	-0.047 -0.000 -0.032
ttt_random_ammo	-1962.979614 -440.471344 0.374479	0.121 0.000 0.084
ttt_random_ammo	-1934.225830 -445.591125 0.389706	-0.277 -0.001 0.279
ttt_random_ammo	-1942.042847 27.087961 8.377838	0.147 0.001 0.118
ttt_random_ammo	-1908.316406 113.554314 8.486546	1.011 -0.683 -1.225
ttt_random_ammo	-1829.936157 76.878357 44.458576	-0.047 -0.000 -0.020
ttt_random_ammo	-1817.793457 77.679848 44.482388	-0.083 -0.000 0.037
ttt_random_ammo	-1797.484253 75.954231 44.447437	-0.045 -0.000 -0.028
ttt_random_ammo	-1638.553467 -494.170471 8.370967	0.097 0.000 0.055
ttt_random_ammo	-1704.528198 -497.128967 8.419111	1.516 0.036 1.824
ttt_random_ammo	-1737.222534 -471.445282 8.440196	0.159 -1.989 1.582
ttt_random_ammo	-1812.183716 -501.090363 8.464039	1.002 -0.233 0.948
ttt_random_ammo	-1829.159302 -501.121887 8.491667	0.456 -0.046 0.552
ttt_random_ammo	-1891.476929 -463.885925 8.448986	0.562 -3.169 1.766
ttt_playerspawn	-855.488831 2983.396484 3.650685	1.389 -0.949 -2.201
ttt_playerspawn	-909.522156 2955.381104 8.647297	4.180 0.763 -8.782
ttt_playerspawn	-964.427856 3014.794922 6.043586	1.760 0.044 -9.092
ttt_playerspawn	-1026.508057 2960.958496 10.004707	1.627 0.270 -3.660
ttt_playerspawn	-1061.649536 3030.758301 15.876220	-0.164 -0.139 -58.561
ttt_playerspawn	-1132.973145 2942.457764 8.019607	-3.337 -0.815 0.013
ttt_playerspawn	-184.931946 1771.102783 -0.753766	-1.081 0.392 4.492
ttt_playerspawn	-253.648300 1752.854370 -2.478407	0.015 -0.190 4.398
ttt_playerspawn	-259.039246 1882.281738 5.736020	5.412 -1.090 2.007
ttt_playerspawn	-238.202332 1344.681885 -3.084972	0.000 0.167 -4.191
ttt_playerspawn	-330.579041 1358.400269 -4.180784	0.009 0.059 -1.111
ttt_playerspawn	-264.708771 1413.729492 -3.503406	0.020 -0.129 3.057
ttt_playerspawn	-887.706604 -321.289612 -4.111872	1.313 -0.153 0.024
ttt_playerspawn	-924.260010 -162.623001 -2.252081	4.272 0.263 0.021
ttt_playerspawn	-944.224548 -56.088112 -0.654251	4.393 -0.268 -0.021
ttt_playerspawn	-1072.880249 -84.938095 1.751088	-4.366 -0.013 0.001
ttt_playerspawn	-1154.276855 -154.957397 -3.819087	-2.063 -0.375 0.029
ttt_playerspawn	-1177.742920 -342.558441 -1.037573	-11.022 8.927 -0.159
ttt_playerspawn	-653.107056 1749.869141 -2.739280	0.008 -0.107 4.310
ttt_playerspawn	-684.788086 1403.416138 -3.909982	-0.021 -0.037 1.784
ttt_playerspawn	-913.026855 1300.357666 0.404579	4.698 2.226 -4.561
ttt_playerspawn	-816.892944 1713.057983 -2.773107	0.112 -1.432 -4.436
ttt_playerspawn	-1323.710815 1679.537354 -4.377069	-0.045 0.006 -0.475
ttt_playerspawn	-1273.973511 1389.497559 0.109699	4.668 -0.128 -0.010
ttt_playerspawn	-1562.440063 1690.885498 -4.456982	0.072 -0.082 -0.159
ttt_playerspawn	-1691.933105 1387.755005 -4.441261	-0.156 0.173 -0.065
ttt_playerspawn	-1974.584717 1399.119019 -2.986783	0.135 0.115 -0.356
ttt_playerspawn	-2067.813721 1678.661133 -4.239128	0.004 2.933 -0.509
ttt_playerspawn	-2394.123047 1423.875122 -3.119340	0.000 -0.935 4.081
ttt_playerspawn	-2499.739502 1671.322510 -4.051685	0.376 -0.141 -0.082
ttt_playerspawn	-3643.346191 1663.539551 -3.105789	1.252 -0.395 -2.429
ttt_playerspawn	-3562.080322 1398.149536 -2.840878	-0.478 0.163 -2.636
ttt_playerspawn	-3208.891602 1394.839111 -4.265895	0.028 0.055 0.749
ttt_playerspawn	-3179.008789 1661.965820 0.242177	-2.376 0.077 -1.406
weapon_ttt_confgrenade	-3729.110840 1460.330200 3.547398	0.291 -0.898 -1.016
weapon_ttt_confgrenade	-3692.111816 1554.469360 25.973797	-15.809 31.091 -97.496
weapon_ttt_confgrenade	-3671.593262 1550.057495 35.525223	1.642 0.241 1.412
weapon_ttt_confgrenade	-3293.583252 1499.900879 26.107491	-51.039 -154.312 -105.236
weapon_ttt_confgrenade	-3282.226074 1541.493896 27.578955	0.199 -0.912 -0.686
weapon_ttt_confgrenade	-3278.501465 1559.380859 26.161028	-46.238 -85.170 -90.476
weapon_ttt_confgrenade	-2777.464355 1521.051392 27.523317	1.667 0.241 1.434
weapon_ttt_confgrenade	-2771.912354 1559.583252 25.989286	40.209 29.979 113.364
weapon_ttt_confgrenade	-2773.617432 1565.508545 26.449076	-9.617 9.004 70.644
weapon_ttt_confgrenade	-2777.633301 1536.566772 27.569296	1.059 0.215 0.911
weapon_ttt_confgrenade	-2291.397949 1534.720337 27.541149	1.291 0.141 -0.327
weapon_ttt_confgrenade	-1829.976074 1534.387695 27.544247	0.117 0.214 -0.865
weapon_ttt_confgrenade	-1400.897583 1536.826050 27.541052	0.120 0.214 -0.891
weapon_ttt_confgrenade	-284.261261 24.118738 3.646796	-0.026 6.270 -0.109
weapon_ttt_confgrenade	-247.346100 13.621869 3.509171	0.398 -0.836 -1.376
