# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_rooftops_a2
# Exported by: [OM] Rogue: The Lonely
setting:	replacespawns 0
item_ammo_pistol_ttt	1439.520020 54.313301 67.280098	0.000 0.000 0.000
item_ammo_pistol_ttt	1453.630005 54.323002 67.280098	0.000 0.000 0.000
item_ammo_pistol_ttt	2053.689941 276.996002 386.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	2065.989990 278.864990 386.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	-372.777008 1096.800049 257.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	-466.342010 1042.689941 256.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	-466.679993 1020.020020 256.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	-210.076004 733.331970 256.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	3066.560059 1558.579956 385.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	3057.629883 1559.390015 385.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	3048.449951 1559.089966 385.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	1597.500000 1624.550049 769.280029	0.000 0.000 0.000
item_ammo_pistol_ttt	1578.660034 1625.189941 769.280029	0.000 0.000 0.000
item_ammo_pistol_ttt	2512.110107 1325.349976 769.280029	0.000 0.000 0.000
item_ammo_pistol_ttt	2525.209961 1326.319946 769.280029	0.000 0.000 0.000
item_ammo_pistol_ttt	2539.479980 1327.020020 769.280029	0.000 0.000 0.000
item_ammo_pistol_ttt	2679.409912 1304.650024 769.280029	0.000 0.000 0.000
item_ammo_pistol_ttt	2656.570068 1305.650024 769.280029	0.000 0.000 0.000
item_ammo_pistol_ttt	3626.310059 2501.139893 385.345001	0.000 0.000 0.000
item_ammo_pistol_ttt	3627.850098 2538.129883 385.345001	0.000 0.000 0.000
item_ammo_pistol_ttt	1116.520020 2184.000000 385.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	1130.819946 2184.469971 385.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	1144.000000 2184.520020 385.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	-381.230011 1937.119995 260.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	-397.865997 1936.000000 260.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	416.976990 2442.989990 418.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	430.093994 2444.909912 418.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	285.000000 2628.790039 300.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	270.315002 2627.439941 300.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	255.779007 2628.560059 300.279999	0.000 0.000 0.000
item_ammo_pistol_ttt	1233.900024 -353.272003 65.280098	0.000 0.000 0.000
item_ammo_pistol_ttt	1245.050049 -354.966003 65.280098	0.000 0.000 0.000
item_ammo_pistol_ttt	1219.619995 -355.579010 65.280098	0.000 0.000 0.000
item_ammo_pistol_ttt	782.000000 30.000000 104.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	656.000000 28.000000 66.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	668.000000 28.000000 66.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	680.000000 28.000000 66.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	3766.000000 2496.000000 696.000000	0.000 0.000 0.000
item_ammo_pistol_ttt	3754.000000 2496.000000 696.000000	0.000 0.000 0.000
weapon_zm_molotov	-721.458008 -1030.500000 -122.264999	0.000 0.000 0.000
weapon_zm_molotov	166.720001 174.322998 69.734596	0.000 0.000 0.000
weapon_zm_molotov	771.755005 -19.825899 69.734596	0.000 0.000 0.000
weapon_zm_molotov	1366.729980 -48.607399 389.734985	0.000 0.000 0.000
weapon_zm_molotov	1596.430054 -29.364500 71.734596	0.000 0.000 0.000
weapon_zm_molotov	1964.000000 232.000000 422.000000	0.000 0.000 0.000
weapon_zm_molotov	1784.209961 929.507019 261.734985	0.000 0.000 0.000
weapon_zm_molotov	837.288025 1357.969971 260.734985	0.000 0.000 0.000
weapon_zm_molotov	153.824997 2586.419922 304.734985	0.000 0.000 0.000
weapon_zm_molotov	414.346008 2465.919922 305.734985	0.000 0.000 0.000
weapon_zm_molotov	712.668030 2561.080078 264.000000	0.000 0.000 0.000
weapon_zm_molotov	-272.063995 1933.239990 264.734985	0.000 0.000 0.000
weapon_zm_molotov	1135.280029 2074.090088 389.734985	0.000 0.000 0.000
weapon_zm_molotov	1216.000000 2464.000000 773.734985	0.000 0.000 0.000
weapon_zm_molotov	1836.089966 1711.010010 773.734985	0.000 0.000 0.000
weapon_zm_molotov	2757.179932 1279.280029 773.734985	0.000 0.000 0.000
weapon_zm_molotov	3474.000000 2456.610107 389.734985	0.000 0.000 0.000
weapon_zm_molotov	3149.429932 1555.349976 517.734985	0.000 0.000 0.000
weapon_zm_molotov	2367.840088 1202.069946 389.734985	0.000 0.000 0.000
weapon_zm_molotov	1320.000000 -1048.000000 69.734596	0.000 0.000 0.000
weapon_zm_molotov	779.429993 -722.765015 69.734596	0.000 0.000 0.000
weapon_zm_molotov	-703.963013 -1210.560059 69.734596	0.000 0.000 0.000
weapon_zm_molotov	1376.680054 -349.032013 69.734596	0.000 0.000 0.000
weapon_zm_molotov	1074.000000 52.000000 84.000000	0.000 0.000 0.000
weapon_zm_molotov	734.000000 366.000000 100.000000	0.000 0.000 0.000
weapon_zm_molotov	890.000000 118.000000 100.000000	0.000 0.000 0.000
weapon_zm_molotov	1338.000000 126.000000 102.000000	0.000 0.000 0.000
weapon_zm_molotov	1308.000000 126.000000 102.000000	0.000 0.000 0.000
weapon_zm_molotov	1304.000000 234.000000 102.000000	0.000 0.000 0.000
weapon_zm_molotov	1334.000000 234.000000 102.000000	0.000 0.000 0.000
weapon_ttt_confgrenade	752.000000 204.000000 200.000000	0.000 0.000 0.000
weapon_ttt_confgrenade	384.171997 2395.620117 304.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	357.003998 2201.100098 303.752014	0.000 0.000 0.000
weapon_ttt_confgrenade	1313.469971 739.607971 259.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	3808.629883 2190.979980 644.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	2982.969971 1550.680054 388.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	2066.260010 29.344700 389.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	745.606018 -1254.229980 580.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	-704.309021 -12.949000 -185.513000	0.000 0.000 0.000
weapon_ttt_confgrenade	1118.599976 2337.739990 772.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	1062.510010 -278.140991 68.487099	0.000 0.000 0.000
weapon_ttt_confgrenade	692.000000 28.000000 68.000000	0.000 0.000 0.000
weapon_ttt_confgrenade	1322.000000 234.000000 164.000000	0.000 0.000 0.000
item_ammo_revolver_ttt	162.000000 46.000000 65.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	162.914001 62.171299 65.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	845.815979 -1116.530029 577.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	863.010010 -1105.329956 577.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	880.096985 -1117.219971 577.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	861.645020 -1130.420044 577.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	493.846008 -1248.060059 65.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	482.447998 -1248.349976 65.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	472.326996 -1249.530029 65.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	461.523987 -1249.079956 65.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	333.165009 -865.005981 65.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	347.598999 -874.385986 65.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	319.812012 -873.387024 65.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	1367.650024 4.004060 385.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	1366.810059 -29.044001 385.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	-752.500977 -916.109009 -126.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	-766.409973 -916.645020 -126.723999	0.000 0.000 0.000
item_ammo_revolver_ttt	177.606003 164.375000 65.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	178.886002 183.626999 65.275803	0.000 0.000 0.000
item_ammo_revolver_ttt	1972.000000 -154.000000 418.000000	-0.001 89.614 1.182
item_ammo_revolver_ttt	-376.000000 984.000000 257.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	1596.589966 1703.010010 769.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	1576.479980 1702.449951 769.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	2557.199951 1314.270020 769.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	2552.639893 1333.180054 769.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	3091.780029 1317.040039 449.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	3091.459961 1335.650024 449.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	535.293030 1959.219971 259.804993	0.000 0.000 0.000
item_ammo_revolver_ttt	527.573975 1975.930054 259.804993	0.000 0.000 0.000
item_ammo_revolver_ttt	153.287994 2392.790039 300.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	151.272003 2411.110107 299.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	153.819000 2426.590088 300.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	161.444000 2411.100098 300.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	-426.446991 2389.219971 260.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	-449.000000 2388.510010 260.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	-436.848999 2388.310059 260.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	3240.000000 2318.000000 290.000000	0.000 0.000 0.000
item_ammo_revolver_ttt	3252.000000 2318.000000 290.000000	0.000 0.000 0.000
item_ammo_revolver_ttt	3246.000000 2300.000000 290.000000	0.000 0.000 0.000
item_ammo_revolver_ttt	818.000000 30.000000 104.000000	0.000 0.000 0.000
item_ammo_revolver_ttt	1986.000000 -146.000000 418.000000	-0.001 89.614 1.182
weapon_zm_shotgun	856.000000 -12.000000 66.000000	-0.009 271.000 0.500
weapon_zm_shotgun	850.000000 -1408.000000 642.000000	0.000 0.000 90.000
weapon_zm_shotgun	850.000000 -1426.000000 642.000000	0.000 0.000 90.000
weapon_zm_shotgun	-676.000000 10.000000 -188.000000	0.000 270.500 88.000
weapon_zm_shotgun	966.000000 -864.000000 196.000000	0.000 0.000 -0.500
weapon_zm_shotgun	1308.000000 -1048.000000 68.000000	-0.500 270.004 0.500
weapon_zm_shotgun	1926.459961 -215.733994 388.489014	0.000 0.000 0.000
weapon_zm_shotgun	314.994995 1388.000000 258.489014	0.000 0.000 0.000
weapon_zm_shotgun	3787.899902 1992.000000 707.489014	0.000 92.500 0.000
weapon_zm_shotgun	2553.270020 1070.939941 387.489014	0.000 0.000 0.000
weapon_zm_shotgun	-286.069000 2658.560059 262.489014	0.000 0.000 0.000
weapon_zm_shotgun	549.984985 2196.949951 302.753998	0.000 0.000 0.000
weapon_zm_shotgun	958.000000 26.000000 108.000000	0.000 0.000 0.000
weapon_zm_revolver	182.000000 70.000000 116.000000	0.000 271.000 0.000
weapon_zm_revolver	181.964996 58.000000 116.000000	0.000 271.000 0.000
weapon_zm_revolver	894.000000 -1062.000000 386.000000	1.000 270.009 -89.500
weapon_zm_revolver	856.000000 -1110.000000 578.000000	-0.026 271.000 1.500
weapon_zm_revolver	866.000000 -1110.000000 578.000000	-0.026 271.000 1.500
weapon_zm_revolver	485.420013 -1257.300049 66.997902	0.000 0.000 0.000
weapon_zm_revolver	461.377991 -1258.020020 66.997902	0.000 0.000 0.000
weapon_zm_revolver	331.804993 -802.000000 132.000000	0.000 0.000 0.000
weapon_zm_revolver	394.000000 -878.000000 132.000000	0.000 0.000 0.000
weapon_zm_revolver	-765.142029 -1029.790039 -125.001999	0.000 0.000 0.000
weapon_zm_revolver	1432.000000 18.000000 68.997902	0.000 0.000 0.000
weapon_zm_revolver	1367.859985 -14.235400 386.997986	0.000 0.000 0.000
weapon_zm_revolver	1982.000000 -180.000000 418.000000	0.000 0.000 91.500
weapon_zm_revolver	1966.000000 -160.000000 418.000000	0.000 320.500 91.500
weapon_zm_revolver	1622.369995 1704.660034 770.997986	0.000 0.000 0.000
weapon_zm_revolver	1817.920044 1746.160034 386.997986	0.000 0.000 0.000
weapon_zm_revolver	-369.319000 988.174011 258.997986	0.000 0.000 0.000
weapon_zm_revolver	2510.659912 1424.239990 826.000000	0.000 0.000 0.000
weapon_zm_revolver	3805.330078 2206.330078 642.997986	0.000 0.000 0.000
weapon_zm_revolver	3088.000000 1504.000000 612.000000	0.000 0.000 0.000
weapon_zm_revolver	1111.790039 2064.300049 386.997986	0.000 0.000 0.000
weapon_zm_revolver	590.000000 1963.829956 354.000000	0.000 0.000 0.000
weapon_zm_revolver	534.000000 2627.860107 294.000000	0.000 0.000 0.000
weapon_zm_revolver	272.000000 2201.659912 302.263000	0.000 0.000 0.000
weapon_zm_revolver	-421.739990 2346.000000 301.000000	0.052 89.001 3.000
weapon_zm_revolver	-738.000000 0.000000 -142.000000	0.000 0.000 0.000
weapon_zm_revolver	3224.000000 2296.000000 290.000000	0.000 0.000 0.000
weapon_zm_revolver	1066.000000 38.000000 83.000000	0.000 90.500 0.000
weapon_zm_revolver	800.000000 30.000000 106.000000	0.000 0.000 0.000
weapon_ttt_glock	1172.000000 -1236.000000 130.000000	0.000 0.000 -2.000
weapon_ttt_glock	-197.580994 734.489990 257.932007	0.000 0.000 0.000
weapon_ttt_glock	3052.000000 1544.000000 384.906006	0.000 0.000 89.500
weapon_ttt_glock	151.216995 2528.760010 301.932007	0.000 0.000 0.000
weapon_ttt_glock	638.000000 30.000000 68.000000	0.000 0.000 0.000
weapon_zm_pistol	-128.000000 -104.000000 66.000000	-0.018 271.000 1.000
weapon_zm_pistol	-126.000000 -150.000000 66.000000	1.000 270.009 -89.500
weapon_zm_pistol	792.000000 -4.000000 66.000000	-0.044 270.999 2.500
weapon_zm_pistol	884.000000 -1062.000000 386.000000	1.000 270.009 -89.500
weapon_zm_pistol	551.987000 -736.802002 66.723198	0.000 0.000 0.000
weapon_zm_pistol	548.650024 -760.981995 66.723198	0.000 0.000 0.000
weapon_zm_pistol	1290.000000 -864.000000 170.000000	0.000 0.000 0.000
weapon_zm_pistol	-577.905029 -901.442017 -125.277000	0.000 0.000 0.000
weapon_zm_pistol	1629.709961 954.210999 258.722992	0.000 0.000 0.000
weapon_zm_pistol	1626.400024 1070.030029 258.722992	0.000 0.000 0.000
weapon_zm_pistol	1208.000000 190.000000 556.000000	0.000 0.000 0.000
weapon_zm_pistol	1621.890015 1621.959961 770.723022	0.000 0.000 0.000
weapon_zm_pistol	3710.340088 2390.000000 692.000000	0.000 0.000 0.000
weapon_zm_pistol	2386.000000 1210.000000 436.000000	0.000 272.000 0.000
weapon_zm_pistol	-367.739990 1938.760010 261.722992	0.000 0.000 0.000
weapon_zm_pistol	663.585022 2200.000000 301.988007	0.000 0.000 0.000
weapon_zm_pistol	390.048004 2465.320068 302.722992	0.000 0.000 0.000
weapon_zm_pistol	1192.000000 -116.000000 84.000000	0.000 90.500 0.000
weapon_zm_pistol	1321.540039 -307.036011 66.723198	0.000 0.000 0.000
weapon_zm_pistol	788.000000 30.000000 106.000000	0.000 0.000 0.000
weapon_zm_pistol	2514.000000 1403.319946 825.724976	0.000 0.000 0.000
